procedure_id,equipment_id,sensor_name,lignes,axe_temporel_identique,moyenne_avant,moyenne_apres,delta_moyenne_pct,ecart_type_avant,ecart_type_apres,delta_ecart_type_pct,correlation_point_a_point,autocorr_lag1_avant,autocorr_lag2_avant,autocorr_lag4_avant,autocorr_lag1_apres,autocorr_lag2_apres,autocorr_lag4_apres,part_pas_nominal_avant_pct,part_pas_nominal_apres_pct,hors_plage_robuste_avant,hors_plage_robuste_apres,en_fenetre_evenement_avant,en_fenetre_evenement_apres,signal_en_fenetre_avant,signal_en_fenetre_apres,collisions_cle_logique,ordre_de_grandeur,fidelite_point_a_point,structure_temporelle,regularite_du_pas,plausibilite_physique,lien_aux_evenements,signal_aux_evenements,cle_logique_libre
PROC-AUG-ECHELLE,EQ-CONV-003,rpm,720,True,1290.3872,1354.9068,5.0,39.1822,41.1411,4.9996,1.0,0.1078,-0.5879,0.7468,0.1078,-0.5879,0.7468,100.0,100.0,0,0,35,35,1259.0323,1321.9851,720,False,True,True,True,True,True,False,False
PROC-AUG-ECHELLE,EQ-CONV-262,current_a,719,True,28.7741,30.2129,5.0005,1.864,1.9571,4.9979,1.0,0.0402,-0.6738,0.7305,0.0403,-0.6739,0.7305,99.86,99.86,0,0,33,33,28.5779,30.007,719,False,True,True,True,True,True,False,False
PROC-AUG-ECHELLE,EQ-CONV-262,rpm,719,True,1463.041,1536.1931,5.0,37.502,39.377,4.9999,1.0,0.0319,-0.6766,0.734,0.0319,-0.6766,0.734,99.86,99.86,0,0,33,33,1466.0142,1539.3148,719,False,True,True,True,True,True,False,False
PROC-AUG-ECHELLE,EQ-CONV-336,current_a,720,True,22.584,23.7133,5.0007,1.8501,1.9426,4.9985,1.0,0.0532,-0.6845,0.745,0.0533,-0.6846,0.745,100.0,100.0,0,0,33,33,23.2658,24.4288,720,False,True,True,True,True,True,False,False
PROC-AUG-ECHELLE,EQ-CONV-336,rpm,719,True,1355.0136,1422.7644,5.0,38.384,40.3032,4.9999,1.0,0.0557,-0.665,0.7297,0.0557,-0.665,0.7297,99.86,99.86,0,0,33,33,1333.6406,1400.323,719,False,True,True,True,True,True,False,False
PROC-AUG-ECHELLE,EQ-CONV-376,current_a,720,True,21.9343,23.0309,4.9999,1.8625,1.9556,4.9979,1.0,0.0466,-0.6747,0.7252,0.0467,-0.6747,0.7252,100.0,100.0,0,0,33,33,21.5248,22.5997,720,False,True,True,True,True,True,False,False
PROC-AUG-ECHELLE,EQ-CONV-376,rpm,719,True,1515.6595,1591.4424,5.0,37.0356,38.8875,5.0002,1.0,0.0385,-0.6437,0.7141,0.0385,-0.6437,0.714,99.86,99.86,0,0,33,33,1512.3891,1588.0088,719,False,True,True,True,True,True,False,False
PROC-AUG-ECHELLE,EQ-FAN-002,current_a,718,True,23.7636,24.9518,5.0004,1.8195,1.9106,5.006,1.0,0.0156,-0.7133,0.7023,0.0156,-0.7132,0.7022,99.72,99.72,0,0,31,31,23.7665,24.9548,718,False,True,True,True,True,True,False,False
PROC-AUG-ECHELLE,EQ-FAN-002,rpm,720,True,1239.879,1301.8731,5.0,37.3245,39.1909,5.0007,1.0,0.0702,-0.6625,0.724,0.0702,-0.6625,0.724,100.0,100.0,0,0,32,32,1244.3,1306.5147,720,False,True,True,True,True,True,False,False
PROC-AUG-ECHELLE,EQ-FAN-002,vibration_mm_s,719,True,2.9331,3.0797,4.9993,0.3294,0.3458,4.9949,1.0,0.0153,-0.5166,0.5591,0.0151,-0.5167,0.5588,99.86,99.86,0,0,32,32,2.9487,3.0966,719,False,True,True,True,True,True,False,False
PROC-AUG-ECHELLE,EQ-FAN-003,rpm,720,True,1418.1174,1489.0234,5.0,37.4458,39.3182,5.0003,1.0,0.0404,-0.7044,0.7388,0.0404,-0.7044,0.7388,100.0,100.0,0,0,16,16,1423.8244,1495.0156,720,False,True,True,True,True,True,False,False
PROC-AUG-ECHELLE,EQ-FAN-003,vibration_mm_s,719,True,2.8393,2.9813,4.9988,0.3398,0.3568,4.9959,1.0,0.0342,-0.4943,0.5477,0.0345,-0.4941,0.5478,99.86,99.86,0,0,16,16,2.9006,3.0456,719,False,True,True,True,True,True,False,False
PROC-AUG-ECHELLE,EQ-FAN-204,vibration_mm_s,719,True,2.9339,3.0806,5.0013,0.403,0.4232,4.9993,1.0,0.3345,-0.0641,0.6168,0.3341,-0.0654,0.6174,99.86,99.86,2,4,32,32,3.8537,4.0466,719,False,True,True,True,False,True,False,False
PROC-AUG-ECHELLE,EQ-FAN-284,rpm,719,True,1640.7086,1722.7441,5.0,40.3287,42.3451,4.9999,1.0,0.1799,-0.4376,0.7071,0.18,-0.4376,0.7071,99.86,99.86,0,0,48,48,1612.8765,1693.5202,719,False,True,True,True,True,True,False,False
PROC-AUG-ECHELLE,EQ-FAN-284,vibration_mm_s,720,True,2.6737,2.8073,4.9973,0.362,0.38,4.9649,1.0,0.1681,-0.2744,0.5587,0.1682,-0.274,0.5579,100.0,100.0,0,1,48,48,2.971,3.1194,720,False,True,True,True,False,True,False,False
PROC-AUG-ECHELLE,EQ-FAN-304,rpm,717,True,1526.6926,1603.0275,5.0,37.6809,39.5649,4.9999,1.0,0.0505,-0.6451,0.7189,0.0505,-0.6451,0.7189,99.58,99.58,0,0,50,50,1522.1154,1598.2214,717,False,True,True,True,True,True,False,False
PROC-AUG-ECHELLE,EQ-FAN-304,vibration_mm_s,720,True,2.6733,2.8068,4.9922,0.5968,0.6265,4.9882,1.0,0.6231,0.3569,0.2824,0.6232,0.3572,0.2822,100.0,100.0,6,7,50,50,2.7822,2.9208,720,False,True,True,True,False,True,False,False
PROC-AUG-ECHELLE,EQ-MIX-159,current_a,675,True,25.5073,26.7826,5.0,1.7901,1.8797,5.0055,1.0,0.0387,-0.6807,0.7441,0.0386,-0.6806,0.744,99.7,99.7,0,0,31,31,25.3674,26.6352,675,False,True,True,True,True,True,False,False
PROC-AUG-ECHELLE,EQ-MIX-159,vibration_mm_s,720,True,2.7359,2.8728,5.0039,0.341,0.3579,4.9619,1.0,0.0088,-0.5316,0.5492,0.0089,-0.5313,0.5496,100.0,100.0,0,0,31,31,2.7581,2.8968,720,False,True,True,True,True,True,False,False
PROC-AUG-ECHELLE,EQ-MIX-259,current_a,720,True,22.1232,23.2295,5.001,1.8117,1.9024,5.0034,1.0,0.0317,-0.7005,0.733,0.0317,-0.7005,0.733,100.0,100.0,0,0,58,58,22.0088,23.1088,720,False,True,True,True,True,True,False,False
PROC-AUG-ECHELLE,EQ-MIX-259,vibration_mm_s,719,True,2.6266,2.758,5.0012,0.3426,0.3596,4.9724,1.0,0.0328,-0.4804,0.5049,0.0322,-0.4802,0.5046,99.86,99.86,0,0,58,58,2.6567,2.7902,719,False,True,True,True,True,True,False,False
PROC-AUG-ECHELLE,EQ-MIX-379,current_a,719,True,21.7788,22.8676,4.9996,1.8558,1.9486,5.0021,1.0,0.0446,-0.6496,0.7153,0.0446,-0.6496,0.7153,99.86,99.86,0,0,30,30,21.7,22.7847,719,False,True,True,True,True,True,False,False
PROC-AUG-ECHELLE,EQ-MIX-379,vibration_mm_s,719,True,2.8529,2.9955,4.9964,0.3365,0.3531,4.9416,1.0,0.0094,-0.5232,0.5297,0.0096,-0.5238,0.5299,99.86,99.86,0,0,30,30,2.8907,3.036,719,False,True,True,True,True,True,False,False
PROC-AUG-ECHELLE,EQ-OVEN-001,current_a,719,True,24.3124,25.5282,5.0007,1.8239,1.915,4.9912,1.0,0.0163,-0.6862,0.7246,0.0162,-0.6862,0.7246,99.86,99.86,0,0,30,30,24.1353,25.342,719,False,True,True,True,True,True,False,False
PROC-AUG-ECHELLE,EQ-OVEN-001,temperature_c,719,True,50.6028,53.1328,4.9997,3.5776,3.7565,5.0025,1.0,0.05,-0.7397,0.796,0.05,-0.7398,0.796,99.86,99.86,0,0,30,30,50.8983,53.443,719,False,True,True,True,True,True,False,False
PROC-AUG-ECHELLE,EQ-OVEN-123,current_a,719,True,24.2703,25.4838,4.9999,1.8518,1.9444,4.9983,1.0,0.0794,-0.6284,0.7408,0.0794,-0.6283,0.7409,99.86,99.86,0,0,46,46,24.872,26.1154,719,False,True,True,True,True,True,False,False
PROC-AUG-ECHELLE,EQ-OVEN-123,temperature_c,720,True,57.7026,60.5878,5.0001,3.6268,3.8083,5.0038,1.0,0.0601,-0.713,0.8149,0.0601,-0.713,0.8149,100.0,100.0,0,0,46,46,59.1915,62.1513,720,False,True,True,True,True,True,False,False
PROC-AUG-ECHELLE,EQ-OVEN-223,current_a,720,True,23.4213,24.5924,5.0004,1.8451,1.9373,4.9952,1.0,0.0279,-0.6843,0.7202,0.0279,-0.6844,0.7202,100.0,100.0,0,0,46,46,23.5104,24.6857,720,False,True,True,True,True,True,False,False
PROC-AUG-ECHELLE,EQ-OVEN-223,temperature_c,720,True,61.5173,64.5932,5.0001,3.5302,3.7066,4.9974,1.0,0.0533,-0.7622,0.81,0.0533,-0.7622,0.81,100.0,100.0,0,0,46,46,61.367,64.4359,720,False,True,True,True,True,True,False,False
PROC-AUG-ECHELLE,EQ-OVEN-366,current_a,720,True,23.8479,25.0403,4.9999,1.863,1.956,4.9884,1.0,0.0598,-0.6114,0.7136,0.0598,-0.6115,0.7136,100.0,100.0,0,0,28,28,25.0189,26.2693,720,False,True,True,True,True,True,False,False
PROC-AUG-ECHELLE,EQ-OVEN-366,temperature_c,718,True,51.0907,53.6453,5.0001,3.5996,3.7795,4.9982,1.0,0.0498,-0.7275,0.8052,0.0498,-0.7274,0.8052,99.72,99.72,0,0,28,28,52.7921,55.4329,718,False,True,True,True,True,True,False,False
PROC-AUG-ECHELLE,EQ-OVEN-386,current_a,719,True,23.4141,24.585,5.001,1.8944,1.9893,5.0073,1.0,0.0591,-0.6246,0.7153,0.0592,-0.6245,0.7153,99.86,99.86,0,0,32,32,24.4106,25.6319,719,False,True,True,True,True,True,False,False
PROC-AUG-ECHELLE,EQ-OVEN-386,temperature_c,718,True,62.4784,65.6024,5.0001,3.752,3.9397,5.0019,1.0,0.0869,-0.6925,0.7933,0.0869,-0.6925,0.7933,99.72,99.72,0,0,32,32,64.9194,68.1656,718,False,True,True,True,True,True,False,False
PROC-AUG-ECHELLE,EQ-PUMP-001,pressure_bar,720,True,6.0597,6.3626,4.9989,0.2747,0.2884,4.9958,1.0,0.0278,-0.5755,0.5971,0.0276,-0.5758,0.5975,99.72,99.72,0,0,42,42,6.0721,6.3757,720,False,True,True,True,True,True,False,False
PROC-AUG-ECHELLE,EQ-PUMP-001,temperature_c,718,True,58.3637,61.2821,5.0002,3.535,3.7117,4.998,1.0,0.0371,-0.762,0.8033,0.0372,-0.762,0.8033,99.72,99.72,0,0,42,42,59.0681,62.0207,718,False,True,True,True,True,True,False,False
PROC-AUG-ECHELLE,EQ-PUMP-001,vibration_mm_s,721,True,2.8628,3.006,5.0042,0.3455,0.3626,4.9438,1.0,0.0764,-0.4399,0.5112,0.0768,-0.4396,0.5115,99.86,99.86,0,0,43,43,2.9847,3.134,721,False,True,True,True,True,True,False,False
PROC-AUG-ECHELLE,EQ-PUMP-006,temperature_c,719,True,55.1874,57.9469,5.0002,3.7934,3.983,4.9982,1.0,0.1521,-0.5468,0.7837,0.1521,-0.5468,0.7837,99.86,99.86,0,0,32,32,60.0281,63.03,719,False,True,True,True,True,True,False,False
PROC-AUG-ECHELLE,EQ-PUMP-006,vibration_mm_s,720,True,3.1489,3.3063,4.9987,0.3942,0.4139,5.0166,1.0,0.2467,-0.1382,0.5886,0.2473,-0.1371,0.5883,100.0,100.0,0,1,32,32,3.9737,4.1731,720,False,True,True,True,False,True,False,False
PROC-AUG-ECHELLE,EQ-PUMP-171,temperature_c,720,True,60.8099,63.8503,4.9998,3.6597,3.8426,4.9988,1.0,0.0815,-0.6748,0.7902,0.0815,-0.6748,0.7902,99.72,99.72,0,0,48,48,62.5196,65.6452,720,False,True,True,True,True,True,False,False
PROC-AUG-ECHELLE,EQ-PUMP-171,vibration_mm_s,640,True,2.9052,3.0505,5.0019,0.3595,0.3775,5.0141,1.0,0.1144,-0.4445,0.5157,0.1143,-0.4452,0.5161,99.53,99.53,0,0,48,48,3.0563,3.2087,640,False,True,True,True,True,True,False,False
PROC-AUG-ECHELLE,EQ-PUMP-350,temperature_c,720,True,60.6106,63.6412,5.0002,3.6546,3.8373,5.0005,1.0,0.0803,-0.6837,0.806,0.0802,-0.6838,0.806,100.0,100.0,0,0,47,47,61.8294,64.9206,720,False,True,True,True,True,True,False,False
PROC-AUG-ECHELLE,EQ-PUMP-350,vibration_mm_s,719,True,3.0111,3.1616,4.9991,0.3747,0.3935,5.0146,1.0,0.1466,-0.344,0.5912,0.1471,-0.3435,0.5906,99.86,99.86,0,0,47,47,3.2564,3.4196,719,False,True,True,True,True,True,False,False
PROC-AUG-ECHELLE,EQ-ROBOT-358,current_a,719,True,20.9608,22.0088,4.9999,1.8149,1.9056,4.9979,1.0,0.0435,-0.6485,0.7321,0.0436,-0.6486,0.7322,99.86,99.86,0,0,41,41,21.4705,22.5439,719,False,True,True,True,True,True,False,False
PROC-AUG-ECHELLE,EQ-ROBOT-358,vibration_mm_s,718,True,2.8586,3.0015,4.9983,0.3476,0.3649,4.958,1.0,0.0875,-0.4594,0.5259,0.0871,-0.4607,0.5259,99.72,99.72,0,0,41,41,2.9639,3.1122,718,False,True,True,True,True,True,False,False
PROC-AUG-ECHELLE,EQ-SENSOR-305,temperature_c,719,True,56.1275,58.9342,5.0005,3.6371,3.8189,4.9982,1.0,0.0728,-0.7169,0.8071,0.0728,-0.717,0.8071,99.86,99.86,0,0,17,17,59.8512,62.8441,719,False,True,True,True,True,True,False,False
PROC-AUG-ECHELLE,EQ-STEAM-341,pressure_bar,719,True,5.9729,6.2716,5.0003,0.2731,0.2866,4.9583,0.9999,0.0301,-0.5981,0.6387,0.0304,-0.5981,0.6388,99.86,99.86,0,0,40,40,5.9575,6.2552,719,False,True,True,True,True,True,False,False
PROC-AUG-ECHELLE,EQ-STEAM-341,temperature_c,720,True,55.3074,58.073,5.0004,3.5462,3.7236,5.0026,1.0,0.0247,-0.7476,0.7807,0.0247,-0.7476,0.7807,100.0,100.0,0,0,40,40,55.3102,58.0755,720,False,True,True,True,True,True,False,False
PROC-AUG-ECHELLE,EQ-STEAM-352,pressure_bar,720,True,6.3648,6.6829,4.9989,0.2776,0.2916,5.0427,1.0,0.0359,-0.5627,0.6221,0.0357,-0.5631,0.6227,100.0,100.0,0,0,30,30,6.2793,6.5933,720,False,True,True,True,True,True,False,False
PROC-AUG-ECHELLE,EQ-STEAM-352,temperature_c,719,True,59.3272,62.2938,5.0003,3.5328,3.7095,5.0008,1.0,0.0602,-0.7278,0.7931,0.0602,-0.7279,0.7931,99.86,99.86,0,0,30,30,60.914,63.96,719,False,True,True,True,True,True,False,False
PROC-AUG-DECALAGE,EQ-CAB-134,current_a,720,False,21.6383,21.6383,0.0,1.8327,1.8327,0.0,,0.0446,-0.6734,0.714,0.0446,-0.6734,0.714,99.72,99.72,0,0,38,38,21.39,21.4237,715,True,,True,True,True,True,True,False
PROC-AUG-DECALAGE,EQ-CAB-134,temperature_c,720,False,55.2711,55.2711,0.0,3.5427,3.5427,0.0,,0.0335,-0.7756,0.824,0.0335,-0.7756,0.824,100.0,100.0,0,0,38,38,54.6203,54.6953,717,True,,True,True,True,True,True,False
PROC-AUG-DECALAGE,EQ-CHILL-001,pressure_bar,720,False,5.824,5.824,0.0,0.2779,0.2779,0.0,,0.0513,-0.5822,0.6309,0.0513,-0.5822,0.6309,100.0,100.0,0,0,22,19,5.7664,5.7811,717,True,,True,True,True,False,True,False
PROC-AUG-DECALAGE,EQ-CHILL-001,temperature_c,719,False,55.6192,55.6192,0.0,3.6092,3.6092,0.0,,0.0577,-0.7421,0.8101,0.0577,-0.7421,0.8101,99.86,99.86,0,0,22,19,57.1059,57.6768,715,True,,True,True,True,False,True,False
PROC-AUG-DECALAGE,EQ-CHILL-115,pressure_bar,720,False,6.9929,6.9929,0.0,0.2795,0.2795,0.0,,0.0164,-0.6122,0.6043,0.0164,-0.6122,0.6043,100.0,100.0,0,0,30,30,6.997,6.996,717,True,,True,True,True,True,True,False
PROC-AUG-DECALAGE,EQ-CHILL-115,temperature_c,718,False,59.8194,59.8194,0.0,3.5648,3.5648,0.0,,0.0449,-0.7375,0.7993,0.0449,-0.7375,0.7993,99.72,99.72,0,0,30,30,59.765,60.2533,713,True,,True,True,True,True,True,False
PROC-AUG-DECALAGE,EQ-CHILL-168,pressure_bar,720,False,7.2117,7.2117,0.0,0.2657,0.2657,0.0,,0.0363,-0.4875,0.5894,0.0363,-0.4875,0.5894,100.0,100.0,0,0,44,44,7.0845,7.1293,717,True,,True,True,True,True,True,False
PROC-AUG-DECALAGE,EQ-CHILL-168,temperature_c,719,False,59.1001,59.1001,0.0,3.628,3.628,0.0,,0.0559,-0.7217,0.8018,0.0559,-0.7217,0.8018,99.86,99.86,0,0,44,44,59.9339,59.9175,715,True,,True,True,True,True,True,False
PROC-AUG-DECALAGE,EQ-CHILL-188,pressure_bar,719,False,6.3518,6.3518,0.0,0.2791,0.2791,0.0,,0.0911,-0.4756,0.6177,0.0911,-0.4756,0.6177,99.86,99.86,0,0,32,32,6.1088,6.0875,715,True,,True,True,True,True,True,False
PROC-AUG-DECALAGE,EQ-CHILL-188,temperature_c,719,False,58.3132,58.3132,0.0,3.6414,3.6414,0.0,,0.0689,-0.7121,0.8141,0.0689,-0.7121,0.8141,99.86,99.86,0,0,32,32,60.9091,60.8331,715,True,,True,True,True,True,True,False
PROC-AUG-DECALAGE,EQ-CHILL-248,pressure_bar,719,False,6.8906,6.8906,0.0,0.2768,0.2768,0.0,,0.0643,-0.5746,0.6209,0.0643,-0.5746,0.6209,99.86,99.86,0,0,28,28,6.8168,6.7996,715,True,,True,True,True,True,True,False
PROC-AUG-DECALAGE,EQ-CHILL-248,temperature_c,719,False,54.319,54.319,0.0,4.7981,4.7981,0.0,,0.4547,-0.0078,0.8818,0.4547,-0.0078,0.8818,99.86,99.86,0,0,28,28,53.6846,53.72,715,True,,True,True,True,True,True,False
PROC-AUG-DECALAGE,EQ-COMP-002,pressure_bar,719,False,6.5708,6.5708,0.0,0.2733,0.2733,0.0,,0.1061,-0.4864,0.6142,0.1061,-0.4864,0.6142,99.86,99.86,0,0,61,61,6.5016,6.5098,715,True,,True,True,True,True,True,False
PROC-AUG-DECALAGE,EQ-COMP-002,temperature_c,719,False,59.2631,59.2631,0.0,3.6823,3.6823,0.0,,0.0625,-0.729,0.7966,0.0625,-0.729,0.7966,99.86,99.86,0,0,62,62,60.0395,59.9608,715,True,,True,True,True,True,True,False
PROC-AUG-DECALAGE,EQ-COMP-113,pressure_bar,720,False,5.9425,5.9425,0.0,0.2691,0.2691,0.0,,0.0334,-0.592,0.6336,0.0334,-0.592,0.6336,100.0,100.0,0,0,28,28,5.9157,5.9093,717,True,,True,True,True,True,True,False
PROC-AUG-DECALAGE,EQ-COMP-113,temperature_c,719,False,62.2271,62.2271,0.0,3.6847,3.6847,0.0,,0.0566,-0.7276,0.7925,0.0566,-0.7276,0.7925,99.86,99.86,0,0,28,28,63.7543,64.4496,715,True,,True,True,True,True,False,False
PROC-AUG-DECALAGE,EQ-COMP-233,pressure_bar,720,False,6.6528,6.6528,0.0,0.2738,0.2738,0.0,,0.0921,-0.5308,0.6337,0.0921,-0.5308,0.6337,100.0,100.0,0,0,43,43,6.5,6.5453,717,True,,True,True,True,True,True,False
PROC-AUG-DECALAGE,EQ-COMP-233,temperature_c,720,False,59.2177,59.2177,0.0,3.6388,3.6388,0.0,,0.0654,-0.7107,0.8267,0.0654,-0.7107,0.8267,100.0,100.0,0,0,43,43,60.6051,60.6544,717,True,,True,True,True,True,True,False
PROC-AUG-DECALAGE,EQ-COMP-249,pressure_bar,719,False,5.3635,5.3635,0.0,0.2696,0.2696,0.0,,0.0227,-0.5993,0.6567,0.0227,-0.5993,0.6567,99.86,99.86,0,0,30,30,5.2413,5.2647,715,True,,True,True,True,True,True,False
PROC-AUG-DECALAGE,EQ-COMP-396,pressure_bar,717,False,6.0995,6.0995,0.0,0.2692,0.2692,0.0,,0.0275,-0.6134,0.6378,0.0275,-0.6134,0.6378,99.58,99.58,0,0,32,32,6.0819,6.0503,711,True,,True,True,True,True,True,False
PROC-AUG-DECALAGE,EQ-CONV-003,current_a,718,False,21.2508,21.2508,0.0,1.8915,1.8915,0.0,,0.1199,-0.561,0.7188,0.1199,-0.561,0.7188,99.72,99.72,0,0,35,35,22.3671,22.7311,713,True,,True,True,True,True,False,False
PROC-AUG-DECALAGE,EQ-CONV-003,rpm,720,False,1290.3872,1290.3872,0.0,39.1822,39.1822,0.0,,0.1078,-0.5879,0.7468,0.1078,-0.5879,0.7468,100.0,100.0,0,0,35,35,1259.0323,1262.7846,717,True,,True,True,True,True,True,False
PROC-AUG-DECALAGE,EQ-CONV-262,current_a,719,False,28.7741,28.7741,0.0,1.864,1.864,0.0,,0.0402,-0.6738,0.7305,0.0402,-0.6738,0.7305,99.86,99.86,0,0,33,33,28.5779,29.0333,715,True,,True,True,True,True,False,False
PROC-AUG-DECALAGE,EQ-CONV-262,rpm,719,False,1463.041,1463.041,0.0,37.502,37.502,0.0,,0.0319,-0.6766,0.734,0.0319,-0.6766,0.734,99.86,99.86,0,0,33,33,1466.0142,1471.7021,715,True,,True,True,True,True,True,False
PROC-AUG-DECALAGE,EQ-CONV-336,current_a,720,False,22.584,22.584,0.0,1.8501,1.8501,0.0,,0.0532,-0.6845,0.745,0.0532,-0.6845,0.745,100.0,100.0,0,0,33,33,23.2658,23.1033,717,True,,True,True,True,True,True,False
PROC-AUG-DECALAGE,EQ-CONV-336,rpm,719,False,1355.0136,1355.0136,0.0,38.384,38.384,0.0,,0.0557,-0.665,0.7297,0.0557,-0.665,0.7297,99.86,99.86,0,0,33,33,1333.6406,1336.8939,715,True,,True,True,True,True,True,False
PROC-AUG-DECALAGE,EQ-CONV-376,current_a,720,False,21.9343,21.9343,0.0,1.8625,1.8625,0.0,,0.0466,-0.6747,0.7252,0.0466,-0.6747,0.7252,100.0,100.0,0,0,33,33,21.5248,21.4545,717,True,,True,True,True,True,True,False
PROC-AUG-DECALAGE,EQ-CONV-376,rpm,719,False,1515.6595,1515.6595,0.0,37.0356,37.0356,0.0,,0.0385,-0.6437,0.7141,0.0385,-0.6437,0.7141,99.86,99.86,0,0,33,33,1512.3891,1512.1458,715,True,,True,True,True,True,True,False
PROC-AUG-DECALAGE,EQ-FAN-002,current_a,718,False,23.7636,23.7636,0.0,1.8195,1.8195,0.0,,0.0156,-0.7133,0.7023,0.0156,-0.7133,0.7023,99.72,99.72,0,0,31,31,23.7665,23.7771,713,True,,True,True,True,True,True,False
PROC-AUG-DECALAGE,EQ-FAN-002,rpm,720,False,1239.879,1239.879,0.0,37.3245,37.3245,0.0,,0.0702,-0.6625,0.724,0.0702,-0.6625,0.724,100.0,100.0,0,0,32,32,1244.3,1244.1681,717,True,,True,True,True,True,True,False
PROC-AUG-DECALAGE,EQ-FAN-002,vibration_mm_s,719,False,2.9331,2.9331,0.0,0.3294,0.3294,0.0,,0.0153,-0.5166,0.5591,0.0153,-0.5166,0.5591,99.86,99.86,0,0,32,32,2.9487,2.9641,715,True,,True,True,True,True,True,False
PROC-AUG-DECALAGE,EQ-FAN-003,rpm,720,False,1418.1174,1418.1174,0.0,37.4458,37.4458,0.0,,0.0404,-0.7044,0.7388,0.0404,-0.7044,0.7388,100.0,100.0,0,0,16,16,1423.8244,1425.335,717,True,,True,True,True,True,True,False
PROC-AUG-DECALAGE,EQ-FAN-003,vibration_mm_s,719,False,2.8393,2.8393,0.0,0.3398,0.3398,0.0,,0.0342,-0.4943,0.5477,0.0342,-0.4943,0.5477,99.86,99.86,0,0,16,16,2.9006,2.9175,715,True,,True,True,True,True,True,False
PROC-AUG-DECALAGE,EQ-FAN-204,vibration_mm_s,719,False,2.9339,2.9339,0.0,0.403,0.403,0.0,,0.3345,-0.0641,0.6168,0.3345,-0.0641,0.6168,99.86,99.86,2,2,32,32,3.8537,3.7234,715,True,,True,True,True,True,False,False
PROC-AUG-DECALAGE,EQ-FAN-284,rpm,719,False,1640.7086,1640.7086,0.0,40.3287,40.3287,0.0,,0.1799,-0.4376,0.7071,0.1799,-0.4376,0.7071,99.86,99.86,0,0,48,48,1612.8765,1615.2715,715,True,,True,True,True,True,True,False
PROC-AUG-DECALAGE,EQ-FAN-284,vibration_mm_s,720,False,2.6737,2.6737,0.0,0.362,0.362,0.0,,0.1681,-0.2744,0.5587,0.1681,-0.2744,0.5587,100.0,100.0,0,0,48,48,2.971,2.9423,717,True,,True,True,True,True,True,False
PROC-AUG-DECALAGE,EQ-FAN-304,rpm,717,False,1526.6926,1526.6926,0.0,37.6809,37.6809,0.0,,0.0505,-0.6451,0.7189,0.0505,-0.6451,0.7189,99.58,99.58,0,0,50,50,1522.1154,1521.267,711,True,,True,True,True,True,True,False
PROC-AUG-DECALAGE,EQ-FAN-304,vibration_mm_s,720,False,2.6733,2.6733,0.0,0.5968,0.5968,0.0,,0.6231,0.3569,0.2824,0.6231,0.3569,0.2824,100.0,100.0,6,6,50,50,2.7822,2.7816,717,True,,True,True,True,True,True,False
PROC-AUG-DECALAGE,EQ-MIX-159,current_a,675,False,25.5073,25.5073,0.0,1.7901,1.7901,0.0,,0.0387,-0.6807,0.7441,0.0387,-0.6807,0.7441,99.7,99.7,0,0,31,31,25.3674,25.6194,669,True,,True,True,True,True,True,False
PROC-AUG-DECALAGE,EQ-MIX-159,vibration_mm_s,720,False,2.7359,2.7359,0.0,0.341,0.341,0.0,,0.0088,-0.5316,0.5492,0.0088,-0.5316,0.5492,100.0,100.0,0,0,31,31,2.7581,2.7381,717,True,,True,True,True,True,True,False
PROC-AUG-DECALAGE,EQ-MIX-259,current_a,720,False,22.1232,22.1232,0.0,1.8117,1.8117,0.0,,0.0317,-0.7005,0.733,0.0317,-0.7005,0.733,100.0,100.0,0,0,58,58,22.0088,21.9574,717,True,,True,True,True,True,True,False
PROC-AUG-DECALAGE,EQ-MIX-259,vibration_mm_s,719,False,2.6266,2.6266,0.0,0.3426,0.3426,0.0,,0.0328,-0.4804,0.5049,0.0328,-0.4804,0.5049,99.86,99.86,0,0,58,58,2.6567,2.6431,715,True,,True,True,True,True,True,False
PROC-AUG-DECALAGE,EQ-MIX-379,current_a,719,False,21.7788,21.7788,0.0,1.8558,1.8558,0.0,,0.0446,-0.6496,0.7153,0.0446,-0.6496,0.7153,99.86,99.86,0,0,30,30,21.7,21.5913,715,True,,True,True,True,True,True,False
PROC-AUG-DECALAGE,EQ-MIX-379,vibration_mm_s,719,False,2.8529,2.8529,0.0,0.3365,0.3365,0.0,,0.0094,-0.5232,0.5297,0.0094,-0.5232,0.5297,99.86,99.86,0,0,30,30,2.8907,2.8467,715,True,,True,True,True,True,False,False
PROC-AUG-DECALAGE,EQ-OVEN-001,current_a,719,False,24.3124,24.3124,0.0,1.8239,1.8239,0.0,,0.0163,-0.6862,0.7246,0.0163,-0.6862,0.7246,99.86,99.86,0,0,30,30,24.1353,24.3227,715,True,,True,True,True,True,True,False
PROC-AUG-DECALAGE,EQ-OVEN-001,temperature_c,719,False,50.6028,50.6028,0.0,3.5776,3.5776,0.0,,0.05,-0.7397,0.796,0.05,-0.7397,0.796,99.86,99.86,0,0,30,29,50.8983,50.6234,715,True,,True,True,True,True,True,False
PROC-AUG-DECALAGE,EQ-OVEN-123,current_a,719,False,24.2703,24.2703,0.0,1.8518,1.8518,0.0,,0.0794,-0.6284,0.7408,0.0794,-0.6284,0.7408,99.86,99.86,0,0,46,46,24.872,24.683,715,True,,True,True,True,True,True,False
