equipment_id,timestamp,sensor_name,value,unit,period,provenance,procedure_id
EQ-PUMP-001,2026-01-06 02:00:00+00:00,vibration_mm_s,3.08,mm/s,2026-S1,réelle,
EQ-CAB-134,2026-01-06 06:00:00+00:00,temperature_c,54.2,°C,2026-S1,réelle,
EQ-CHILL-001,2026-01-06 06:00:00+00:00,temperature_c,59.95,°C,2026-S1,réelle,
EQ-CHILL-115,2026-01-06 06:00:00+00:00,temperature_c,64.62,°C,2026-S1,réelle,
EQ-CHILL-168,2026-01-06 06:00:00+00:00,temperature_c,61.98,°C,2026-S1,réelle,
EQ-CHILL-188,2026-01-06 06:00:00+00:00,temperature_c,56.68,°C,2026-S1,réelle,
EQ-CHILL-248,2026-01-06 06:00:00+00:00,temperature_c,48.52,°C,2026-S1,réelle,
EQ-COMP-002,2026-01-06 06:00:00+00:00,temperature_c,61.57,°C,2026-S1,réelle,
EQ-COMP-113,2026-01-06 06:00:00+00:00,temperature_c,66.34,°C,2026-S1,réelle,
EQ-COMP-233,2026-01-06 06:00:00+00:00,temperature_c,60.35,°C,2026-S1,réelle,
EQ-FAN-002,2026-01-06 06:00:00+00:00,vibration_mm_s,3.17,mm/s,2026-S1,réelle,
EQ-FAN-003,2026-01-06 06:00:00+00:00,vibration_mm_s,3.17,mm/s,2026-S1,réelle,
EQ-FAN-204,2026-01-06 06:00:00+00:00,vibration_mm_s,2.8,mm/s,2026-S1,réelle,
EQ-FAN-284,2026-01-06 06:00:00+00:00,vibration_mm_s,3.04,mm/s,2026-S1,réelle,
EQ-FAN-304,2026-01-06 06:00:00+00:00,vibration_mm_s,2.45,mm/s,2026-S1,réelle,
EQ-MIX-159,2026-01-06 06:00:00+00:00,vibration_mm_s,3.04,mm/s,2026-S1,réelle,
EQ-MIX-259,2026-01-06 06:00:00+00:00,vibration_mm_s,2.67,mm/s,2026-S1,réelle,
EQ-MIX-379,2026-01-06 06:00:00+00:00,vibration_mm_s,2.49,mm/s,2026-S1,réelle,
EQ-OVEN-001,2026-01-06 06:00:00+00:00,temperature_c,52.89,°C,2026-S1,réelle,
EQ-OVEN-123,2026-01-06 06:00:00+00:00,temperature_c,54.59,°C,2026-S1,réelle,
EQ-OVEN-223,2026-01-06 06:00:00+00:00,temperature_c,63.79,°C,2026-S1,réelle,
EQ-OVEN-366,2026-01-06 06:00:00+00:00,temperature_c,46.57,°C,2026-S1,réelle,
EQ-OVEN-386,2026-01-06 06:00:00+00:00,temperature_c,60.9,°C,2026-S1,réelle,
EQ-PUMP-001,2026-01-06 06:00:00+00:00,temperature_c,62.97,°C,2026-S1,réelle,
EQ-PUMP-006,2026-01-06 06:00:00+00:00,temperature_c,59.24,°C,2026-S1,réelle,
EQ-PUMP-006,2026-01-06 06:00:00+00:00,vibration_mm_s,3.17,mm/s,2026-S1,réelle,
EQ-PUMP-171,2026-01-06 06:00:00+00:00,temperature_c,63.22,°C,2026-S1,réelle,
EQ-PUMP-171,2026-01-06 06:00:00+00:00,vibration_mm_s,2.87,mm/s,2026-S1,réelle,
EQ-PUMP-350,2026-01-06 06:00:00+00:00,temperature_c,66.34,°C,2026-S1,réelle,
EQ-PUMP-350,2026-01-06 06:00:00+00:00,vibration_mm_s,3.32,mm/s,2026-S1,réelle,
EQ-ROBOT-358,2026-01-06 06:00:00+00:00,vibration_mm_s,2.94,mm/s,2026-S1,réelle,
EQ-SENSOR-305,2026-01-06 06:00:00+00:00,temperature_c,60.56,°C,2026-S1,réelle,
EQ-STEAM-341,2026-01-06 06:00:00+00:00,temperature_c,59.66,°C,2026-S1,réelle,
EQ-STEAM-352,2026-01-06 06:00:00+00:00,temperature_c,62.99,°C,2026-S1,réelle,
EQ-PUMP-001,2026-01-06 08:00:00+00:00,vibration_mm_s,3.3,mm/s,2026-S1,réelle,
EQ-CAB-134,2026-01-06 12:00:00+00:00,temperature_c,51.55,°C,2026-S1,réelle,
EQ-CHILL-001,2026-01-06 12:00:00+00:00,temperature_c,58.32,°C,2026-S1,réelle,
EQ-CHILL-115,2026-01-06 12:00:00+00:00,temperature_c,65.09,°C,2026-S1,réelle,
EQ-CHILL-168,2026-01-06 12:00:00+00:00,temperature_c,58.51,°C,2026-S1,réelle,
EQ-CHILL-188,2026-01-06 12:00:00+00:00,temperature_c,56.39,°C,2026-S1,réelle,
EQ-CHILL-248,2026-01-06 12:00:00+00:00,temperature_c,53.52,°C,2026-S1,réelle,
EQ-COMP-002,2026-01-06 12:00:00+00:00,temperature_c,56.95,°C,2026-S1,réelle,
EQ-COMP-113,2026-01-06 12:00:00+00:00,temperature_c,57.84,°C,2026-S1,réelle,
EQ-COMP-233,2026-01-06 12:00:00+00:00,temperature_c,55.28,°C,2026-S1,réelle,
EQ-FAN-002,2026-01-06 12:00:00+00:00,vibration_mm_s,2.72,mm/s,2026-S1,réelle,
EQ-FAN-003,2026-01-06 12:00:00+00:00,vibration_mm_s,3.23,mm/s,2026-S1,réelle,
EQ-FAN-204,2026-01-06 12:00:00+00:00,vibration_mm_s,3.24,mm/s,2026-S1,réelle,
EQ-FAN-284,2026-01-06 12:00:00+00:00,vibration_mm_s,2.62,mm/s,2026-S1,réelle,
EQ-FAN-304,2026-01-06 12:00:00+00:00,vibration_mm_s,2.86,mm/s,2026-S1,réelle,
EQ-MIX-159,2026-01-06 12:00:00+00:00,vibration_mm_s,2.94,mm/s,2026-S1,réelle,
EQ-MIX-259,2026-01-06 12:00:00+00:00,vibration_mm_s,2.79,mm/s,2026-S1,réelle,
EQ-MIX-379,2026-01-06 12:00:00+00:00,vibration_mm_s,2.62,mm/s,2026-S1,réelle,
EQ-OVEN-001,2026-01-06 12:00:00+00:00,temperature_c,47.0,°C,2026-S1,réelle,
EQ-OVEN-123,2026-01-06 12:00:00+00:00,temperature_c,60.41,°C,2026-S1,réelle,
EQ-OVEN-223,2026-01-06 12:00:00+00:00,temperature_c,65.01,°C,2026-S1,réelle,
EQ-OVEN-366,2026-01-06 12:00:00+00:00,temperature_c,53.86,°C,2026-S1,réelle,
EQ-OVEN-386,2026-01-06 12:00:00+00:00,temperature_c,68.83,°C,2026-S1,réelle,
EQ-PUMP-001,2026-01-06 12:00:00+00:00,temperature_c,56.74,°C,2026-S1,réelle,
EQ-PUMP-006,2026-01-06 12:00:00+00:00,temperature_c,57.71,°C,2026-S1,réelle,
EQ-PUMP-006,2026-01-06 12:00:00+00:00,vibration_mm_s,3.23,mm/s,2026-S1,réelle,
EQ-PUMP-171,2026-01-06 12:00:00+00:00,temperature_c,57.9,°C,2026-S1,réelle,
EQ-PUMP-171,2026-01-06 12:00:00+00:00,vibration_mm_s,2.77,mm/s,2026-S1,réelle,
EQ-PUMP-350,2026-01-06 12:00:00+00:00,temperature_c,62.1,°C,2026-S1,réelle,
EQ-PUMP-350,2026-01-06 12:00:00+00:00,vibration_mm_s,2.86,mm/s,2026-S1,réelle,
EQ-ROBOT-358,2026-01-06 12:00:00+00:00,vibration_mm_s,2.78,mm/s,2026-S1,réelle,
EQ-SENSOR-305,2026-01-06 12:00:00+00:00,temperature_c,57.45,°C,2026-S1,réelle,
EQ-STEAM-341,2026-01-06 12:00:00+00:00,temperature_c,56.8,°C,2026-S1,réelle,
EQ-STEAM-352,2026-01-06 12:00:00+00:00,temperature_c,56.31,°C,2026-S1,réelle,
EQ-PUMP-001,2026-01-06 14:00:00+00:00,vibration_mm_s,3.28,mm/s,2026-S1,réelle,
EQ-CAB-134,2026-01-06 18:00:00+00:00,temperature_c,58.63,°C,2026-S1,réelle,
EQ-CHILL-001,2026-01-06 18:00:00+00:00,temperature_c,54.89,°C,2026-S1,réelle,
EQ-CHILL-115,2026-01-06 18:00:00+00:00,temperature_c,54.66,°C,2026-S1,réelle,
EQ-CHILL-168,2026-01-06 18:00:00+00:00,temperature_c,58.38,°C,2026-S1,réelle,
EQ-CHILL-188,2026-01-06 18:00:00+00:00,temperature_c,61.84,°C,2026-S1,réelle,
EQ-CHILL-248,2026-01-06 18:00:00+00:00,temperature_c,56.84,°C,2026-S1,réelle,
EQ-COMP-002,2026-01-06 18:00:00+00:00,temperature_c,56.69,°C,2026-S1,réelle,
EQ-COMP-113,2026-01-06 18:00:00+00:00,temperature_c,61.23,°C,2026-S1,réelle,
EQ-COMP-233,2026-01-06 18:00:00+00:00,temperature_c,57.76,°C,2026-S1,réelle,
EQ-FAN-002,2026-01-06 18:00:00+00:00,vibration_mm_s,2.68,mm/s,2026-S1,réelle,
EQ-FAN-003,2026-01-06 18:00:00+00:00,vibration_mm_s,2.72,mm/s,2026-S1,réelle,
EQ-FAN-204,2026-01-06 18:00:00+00:00,vibration_mm_s,2.88,mm/s,2026-S1,réelle,
EQ-FAN-284,2026-01-06 18:00:00+00:00,vibration_mm_s,2.52,mm/s,2026-S1,réelle,
EQ-FAN-304,2026-01-06 18:00:00+00:00,vibration_mm_s,2.57,mm/s,2026-S1,réelle,
EQ-MIX-159,2026-01-06 18:00:00+00:00,vibration_mm_s,2.55,mm/s,2026-S1,réelle,
EQ-MIX-259,2026-01-06 18:00:00+00:00,vibration_mm_s,2.8,mm/s,2026-S1,réelle,
EQ-MIX-379,2026-01-06 18:00:00+00:00,vibration_mm_s,3.33,mm/s,2026-S1,réelle,
EQ-OVEN-001,2026-01-06 18:00:00+00:00,temperature_c,52.89,°C,2026-S1,réelle,
EQ-OVEN-123,2026-01-06 18:00:00+00:00,temperature_c,62.93,°C,2026-S1,réelle,
EQ-OVEN-223,2026-01-06 18:00:00+00:00,temperature_c,57.66,°C,2026-S1,réelle,
EQ-OVEN-366,2026-01-06 18:00:00+00:00,temperature_c,58.58,°C,2026-S1,réelle,
EQ-OVEN-386,2026-01-06 18:00:00+00:00,temperature_c,63.13,°C,2026-S1,réelle,
EQ-PUMP-001,2026-01-06 18:00:00+00:00,temperature_c,55.75,°C,2026-S1,réelle,
EQ-PUMP-006,2026-01-06 18:00:00+00:00,temperature_c,52.2,°C,2026-S1,réelle,
EQ-PUMP-006,2026-01-06 18:00:00+00:00,vibration_mm_s,3.69,mm/s,2026-S1,réelle,
EQ-PUMP-171,2026-01-06 18:00:00+00:00,temperature_c,60.23,°C,2026-S1,réelle,
EQ-PUMP-171,2026-01-06 18:00:00+00:00,vibration_mm_s,3.01,mm/s,2026-S1,réelle,
EQ-PUMP-350,2026-01-06 18:00:00+00:00,temperature_c,55.52,°C,2026-S1,réelle,
EQ-PUMP-350,2026-01-06 18:00:00+00:00,vibration_mm_s,3.25,mm/s,2026-S1,réelle,
EQ-ROBOT-358,2026-01-06 18:00:00+00:00,vibration_mm_s,2.74,mm/s,2026-S1,réelle,
EQ-SENSOR-305,2026-01-06 18:00:00+00:00,temperature_c,51.34,°C,2026-S1,réelle,
EQ-STEAM-341,2026-01-06 18:00:00+00:00,temperature_c,51.2,°C,2026-S1,réelle,
EQ-STEAM-352,2026-01-06 18:00:00+00:00,temperature_c,56.04,°C,2026-S1,réelle,
EQ-PUMP-001,2026-01-06 20:00:00+00:00,vibration_mm_s,2.53,mm/s,2026-S1,réelle,
EQ-CAB-134,2026-01-07 00:00:00+00:00,temperature_c,61.53,°C,2026-S1,réelle,
EQ-CHILL-001,2026-01-07 00:00:00+00:00,temperature_c,54.63,°C,2026-S1,réelle,
EQ-CHILL-115,2026-01-07 00:00:00+00:00,temperature_c,58.06,°C,2026-S1,réelle,
EQ-CHILL-168,2026-01-07 00:00:00+00:00,temperature_c,61.96,°C,2026-S1,réelle,
EQ-CHILL-188,2026-01-07 00:00:00+00:00,temperature_c,66.04,°C,2026-S1,réelle,
EQ-CHILL-248,2026-01-07 00:00:00+00:00,temperature_c,52.58,°C,2026-S1,réelle,
EQ-COMP-002,2026-01-07 00:00:00+00:00,temperature_c,63.22,°C,2026-S1,réelle,
EQ-COMP-113,2026-01-07 00:00:00+00:00,temperature_c,65.0,°C,2026-S1,réelle,
EQ-COMP-233,2026-01-07 00:00:00+00:00,temperature_c,65.31,°C,2026-S1,réelle,
EQ-FAN-002,2026-01-07 00:00:00+00:00,vibration_mm_s,2.98,mm/s,2026-S1,réelle,
EQ-FAN-003,2026-01-07 00:00:00+00:00,vibration_mm_s,2.75,mm/s,2026-S1,réelle,
EQ-FAN-204,2026-01-07 00:00:00+00:00,vibration_mm_s,2.51,mm/s,2026-S1,réelle,
EQ-FAN-284,2026-01-07 00:00:00+00:00,vibration_mm_s,2.2,mm/s,2026-S1,réelle,
EQ-FAN-304,2026-01-07 00:00:00+00:00,vibration_mm_s,2.41,mm/s,2026-S1,réelle,
EQ-MIX-159,2026-01-07 00:00:00+00:00,vibration_mm_s,2.35,mm/s,2026-S1,réelle,
EQ-MIX-259,2026-01-07 00:00:00+00:00,vibration_mm_s,2.64,mm/s,2026-S1,réelle,
EQ-MIX-379,2026-01-07 00:00:00+00:00,vibration_mm_s,2.92,mm/s,2026-S1,réelle,
EQ-OVEN-001,2026-01-07 00:00:00+00:00,temperature_c,55.43,°C,2026-S1,réelle,
EQ-OVEN-123,2026-01-07 00:00:00+00:00,temperature_c,57.13,°C,2026-S1,réelle,
EQ-OVEN-223,2026-01-07 00:00:00+00:00,temperature_c,59.17,°C,2026-S1,réelle,
EQ-OVEN-366,2026-01-07 00:00:00+00:00,temperature_c,51.76,°C,2026-S1,réelle,
EQ-OVEN-386,2026-01-07 00:00:00+00:00,temperature_c,59.48,°C,2026-S1,réelle,
EQ-PUMP-001,2026-01-07 00:00:00+00:00,temperature_c,61.26,°C,2026-S1,réelle,
EQ-PUMP-006,2026-01-07 00:00:00+00:00,temperature_c,50.68,°C,2026-S1,réelle,
EQ-PUMP-006,2026-01-07 00:00:00+00:00,vibration_mm_s,3.33,mm/s,2026-S1,réelle,
EQ-PUMP-171,2026-01-07 00:00:00+00:00,temperature_c,63.13,°C,2026-S1,réelle,
EQ-PUMP-171,2026-01-07 00:00:00+00:00,vibration_mm_s,2.79,mm/s,2026-S1,réelle,
EQ-PUMP-350,2026-01-07 00:00:00+00:00,temperature_c,62.69,°C,2026-S1,réelle,
EQ-PUMP-350,2026-01-07 00:00:00+00:00,vibration_mm_s,3.33,mm/s,2026-S1,réelle,
EQ-ROBOT-358,2026-01-07 00:00:00+00:00,vibration_mm_s,2.96,mm/s,2026-S1,réelle,
EQ-SENSOR-305,2026-01-07 00:00:00+00:00,temperature_c,58.48,°C,2026-S1,réelle,
EQ-STEAM-341,2026-01-07 00:00:00+00:00,temperature_c,53.05,°C,2026-S1,réelle,
EQ-STEAM-352,2026-01-07 00:00:00+00:00,temperature_c,59.95,°C,2026-S1,réelle,
EQ-PUMP-001,2026-01-07 02:00:00+00:00,vibration_mm_s,2.85,mm/s,2026-S1,réelle,
EQ-CAB-134,2026-01-07 06:00:00+00:00,temperature_c,55.98,°C,2026-S1,réelle,
EQ-CHILL-001,2026-01-07 06:00:00+00:00,temperature_c,58.26,°C,2026-S1,réelle,
EQ-CHILL-115,2026-01-07 06:00:00+00:00,temperature_c,63.88,°C,2026-S1,réelle,
EQ-CHILL-168,2026-01-07 06:00:00+00:00,temperature_c,60.09,°C,2026-S1,réelle,
EQ-CHILL-188,2026-01-07 06:00:00+00:00,temperature_c,59.49,°C,2026-S1,réelle,
EQ-CHILL-248,2026-01-07 06:00:00+00:00,temperature_c,49.13,°C,2026-S1,réelle,
EQ-COMP-002,2026-01-07 06:00:00+00:00,temperature_c,64.8,°C,2026-S1,réelle,
EQ-COMP-113,2026-01-07 06:00:00+00:00,temperature_c,63.55,°C,2026-S1,réelle,
EQ-COMP-233,2026-01-07 06:00:00+00:00,temperature_c,60.38,°C,2026-S1,réelle,
EQ-FAN-002,2026-01-07 06:00:00+00:00,vibration_mm_s,3.02,mm/s,2026-S1,réelle,
EQ-FAN-003,2026-01-07 06:00:00+00:00,vibration_mm_s,2.89,mm/s,2026-S1,réelle,
EQ-FAN-204,2026-01-07 06:00:00+00:00,vibration_mm_s,2.75,mm/s,2026-S1,réelle,
EQ-FAN-284,2026-01-07 06:00:00+00:00,vibration_mm_s,2.97,mm/s,2026-S1,réelle,
EQ-FAN-304,2026-01-07 06:00:00+00:00,vibration_mm_s,2.4,mm/s,2026-S1,réelle,
EQ-MIX-159,2026-01-07 06:00:00+00:00,vibration_mm_s,3.31,mm/s,2026-S1,réelle,
EQ-MIX-259,2026-01-07 06:00:00+00:00,vibration_mm_s,2.3,mm/s,2026-S1,réelle,
EQ-MIX-379,2026-01-07 06:00:00+00:00,vibration_mm_s,2.93,mm/s,2026-S1,réelle,
EQ-OVEN-001,2026-01-07 06:00:00+00:00,temperature_c,52.27,°C,2026-S1,réelle,
EQ-OVEN-123,2026-01-07 06:00:00+00:00,temperature_c,54.92,°C,2026-S1,réelle,
EQ-OVEN-223,2026-01-07 06:00:00+00:00,temperature_c,64.45,°C,2026-S1,réelle,
EQ-OVEN-366,2026-01-07 06:00:00+00:00,temperature_c,47.83,°C,2026-S1,réelle,
EQ-OVEN-386,2026-01-07 06:00:00+00:00,temperature_c,63.45,°C,2026-S1,réelle,
EQ-PUMP-001,2026-01-07 06:00:00+00:00,temperature_c,64.02,°C,2026-S1,réelle,
EQ-PUMP-006,2026-01-07 06:00:00+00:00,temperature_c,57.66,°C,2026-S1,réelle,
EQ-PUMP-006,2026-01-07 06:00:00+00:00,vibration_mm_s,2.72,mm/s,2026-S1,réelle,
EQ-PUMP-171,2026-01-07 06:00:00+00:00,temperature_c,64.74,°C,2026-S1,réelle,
EQ-PUMP-171,2026-01-07 06:00:00+00:00,vibration_mm_s,2.7,mm/s,2026-S1,réelle,
EQ-PUMP-350,2026-01-07 06:00:00+00:00,temperature_c,63.96,°C,2026-S1,réelle,
EQ-PUMP-350,2026-01-07 06:00:00+00:00,vibration_mm_s,3.06,mm/s,2026-S1,réelle,
EQ-ROBOT-358,2026-01-07 06:00:00+00:00,vibration_mm_s,3.19,mm/s,2026-S1,réelle,
EQ-SENSOR-305,2026-01-07 06:00:00+00:00,temperature_c,61.76,°C,2026-S1,réelle,
EQ-STEAM-341,2026-01-07 06:00:00+00:00,temperature_c,59.93,°C,2026-S1,réelle,
EQ-STEAM-352,2026-01-07 06:00:00+00:00,temperature_c,63.1,°C,2026-S1,réelle,
EQ-PUMP-001,2026-01-07 08:00:00+00:00,vibration_mm_s,2.74,mm/s,2026-S1,réelle,
EQ-CAB-134,2026-01-07 12:00:00+00:00,temperature_c,49.95,°C,2026-S1,réelle,
EQ-CHILL-001,2026-01-07 12:00:00+00:00,temperature_c,58.18,°C,2026-S1,réelle,
EQ-CHILL-115,2026-01-07 12:00:00+00:00,temperature_c,61.63,°C,2026-S1,réelle,
EQ-CHILL-168,2026-01-07 12:00:00+00:00,temperature_c,55.95,°C,2026-S1,réelle,
EQ-CHILL-188,2026-01-07 12:00:00+00:00,temperature_c,58.23,°C,2026-S1,réelle,
EQ-CHILL-248,2026-01-07 12:00:00+00:00,temperature_c,53.67,°C,2026-S1,réelle,
EQ-COMP-002,2026-01-07 12:00:00+00:00,temperature_c,57.38,°C,2026-S1,réelle,
EQ-COMP-113,2026-01-07 12:00:00+00:00,temperature_c,57.6,°C,2026-S1,réelle,
EQ-COMP-233,2026-01-07 12:00:00+00:00,temperature_c,54.76,°C,2026-S1,réelle,
EQ-FAN-002,2026-01-07 12:00:00+00:00,vibration_mm_s,2.72,mm/s,2026-S1,réelle,
EQ-FAN-003,2026-01-07 12:00:00+00:00,vibration_mm_s,2.95,mm/s,2026-S1,réelle,
EQ-FAN-204,2026-01-07 12:00:00+00:00,vibration_mm_s,3.38,mm/s,2026-S1,réelle,
EQ-FAN-284,2026-01-07 12:00:00+00:00,vibration_mm_s,2.81,mm/s,2026-S1,réelle,
EQ-FAN-304,2026-01-07 12:00:00+00:00,vibration_mm_s,3.18,mm/s,2026-S1,réelle,
EQ-MIX-159,2026-01-07 12:00:00+00:00,vibration_mm_s,2.69,mm/s,2026-S1,réelle,
EQ-MIX-259,2026-01-07 12:00:00+00:00,vibration_mm_s,2.77,mm/s,2026-S1,réelle,
EQ-MIX-379,2026-01-07 12:00:00+00:00,vibration_mm_s,2.78,mm/s,2026-S1,réelle,
EQ-OVEN-001,2026-01-07 12:00:00+00:00,temperature_c,46.63,°C,2026-S1,réelle,
EQ-OVEN-123,2026-01-07 12:00:00+00:00,temperature_c,60.68,°C,2026-S1,réelle,
EQ-OVEN-223,2026-01-07 12:00:00+00:00,temperature_c,66.65,°C,2026-S1,réelle,
EQ-OVEN-366,2026-01-07 12:00:00+00:00,temperature_c,51.94,°C,2026-S1,réelle,
EQ-OVEN-386,2026-01-07 12:00:00+00:00,temperature_c,65.46,°C,2026-S1,réelle,
EQ-PUMP-001,2026-01-07 12:00:00+00:00,temperature_c,57.65,°C,2026-S1,réelle,
EQ-PUMP-006,2026-01-07 12:00:00+00:00,temperature_c,59.44,°C,2026-S1,réelle,
EQ-PUMP-006,2026-01-07 12:00:00+00:00,vibration_mm_s,3.33,mm/s,2026-S1,réelle,
EQ-PUMP-171,2026-01-07 12:00:00+00:00,temperature_c,56.9,°C,2026-S1,réelle,
EQ-PUMP-171,2026-01-07 12:00:00+00:00,vibration_mm_s,3.24,mm/s,2026-S1,réelle,
EQ-PUMP-350,2026-01-07 12:00:00+00:00,temperature_c,63.24,°C,2026-S1,réelle,
EQ-PUMP-350,2026-01-07 12:00:00+00:00,vibration_mm_s,3.01,mm/s,2026-S1,réelle,
EQ-ROBOT-358,2026-01-07 12:00:00+00:00,vibration_mm_s,2.35,mm/s,2026-S1,réelle,
EQ-SENSOR-305,2026-01-07 12:00:00+00:00,temperature_c,55.02,°C,2026-S1,réelle,
EQ-STEAM-341,2026-01-07 12:00:00+00:00,temperature_c,56.52,°C,2026-S1,réelle,
EQ-STEAM-352,2026-01-07 12:00:00+00:00,temperature_c,58.13,°C,2026-S1,réelle,
EQ-PUMP-001,2026-01-07 14:00:00+00:00,vibration_mm_s,2.72,mm/s,2026-S1,réelle,
EQ-CAB-134,2026-01-07 18:00:00+00:00,temperature_c,56.49,°C,2026-S1,réelle,
EQ-CHILL-001,2026-01-07 18:00:00+00:00,temperature_c,54.9,°C,2026-S1,réelle,
EQ-CHILL-115,2026-01-07 18:00:00+00:00,temperature_c,58.7,°C,2026-S1,réelle,
EQ-CHILL-168,2026-01-07 18:00:00+00:00,temperature_c,57.51,°C,2026-S1,réelle,
EQ-CHILL-188,2026-01-07 18:00:00+00:00,temperature_c,62.28,°C,2026-S1,réelle,
EQ-CHILL-248,2026-01-07 18:00:00+00:00,temperature_c,57.87,°C,2026-S1,réelle,
EQ-COMP-002,2026-01-07 18:00:00+00:00,temperature_c,57.15,°C,2026-S1,réelle,
EQ-COMP-113,2026-01-07 18:00:00+00:00,temperature_c,59.69,°C,2026-S1,réelle,
EQ-COMP-233,2026-01-07 18:00:00+00:00,temperature_c,60.72,°C,2026-S1,réelle,
EQ-FAN-002,2026-01-07 18:00:00+00:00,vibration_mm_s,2.77,mm/s,2026-S1,réelle,
EQ-FAN-003,2026-01-07 18:00:00+00:00,vibration_mm_s,3.25,mm/s,2026-S1,réelle,
EQ-FAN-204,2026-01-07 18:00:00+00:00,vibration_mm_s,3.08,mm/s,2026-S1,réelle,
EQ-FAN-284,2026-01-07 18:00:00+00:00,vibration_mm_s,2.43,mm/s,2026-S1,réelle,
EQ-FAN-304,2026-01-07 18:00:00+00:00,vibration_mm_s,2.83,mm/s,2026-S1,réelle,
EQ-MIX-159,2026-01-07 18:00:00+00:00,vibration_mm_s,2.48,mm/s,2026-S1,réelle,
EQ-MIX-259,2026-01-07 18:00:00+00:00,vibration_mm_s,2.79,mm/s,2026-S1,réelle,
EQ-MIX-379,2026-01-07 18:00:00+00:00,vibration_mm_s,3.1,mm/s,2026-S1,réelle,
EQ-OVEN-001,2026-01-07 18:00:00+00:00,temperature_c,51.28,°C,2026-S1,réelle,
EQ-OVEN-123,2026-01-07 18:00:00+00:00,temperature_c,58.78,°C,2026-S1,réelle,
EQ-OVEN-223,2026-01-07 18:00:00+00:00,temperature_c,58.97,°C,2026-S1,réelle,
EQ-OVEN-366,2026-01-07 18:00:00+00:00,temperature_c,57.09,°C,2026-S1,réelle,
EQ-OVEN-386,2026-01-07 18:00:00+00:00,temperature_c,62.48,°C,2026-S1,réelle,
EQ-PUMP-001,2026-01-07 18:00:00+00:00,temperature_c,54.99,°C,2026-S1,réelle,
EQ-PUMP-006,2026-01-07 18:00:00+00:00,temperature_c,50.07,°C,2026-S1,réelle,
EQ-PUMP-006,2026-01-07 18:00:00+00:00,vibration_mm_s,3.25,mm/s,2026-S1,réelle,
EQ-PUMP-171,2026-01-07 18:00:00+00:00,temperature_c,58.78,°C,2026-S1,réelle,
EQ-PUMP-171,2026-01-07 18:00:00+00:00,vibration_mm_s,3.34,mm/s,2026-S1,réelle,
EQ-PUMP-350,2026-01-07 18:00:00+00:00,temperature_c,57.01,°C,2026-S1,réelle,
EQ-PUMP-350,2026-01-07 18:00:00+00:00,vibration_mm_s,2.92,mm/s,2026-S1,réelle,
EQ-ROBOT-358,2026-01-07 18:00:00+00:00,vibration_mm_s,2.64,mm/s,2026-S1,réelle,
EQ-SENSOR-305,2026-01-07 18:00:00+00:00,temperature_c,52.72,°C,2026-S1,réelle,
EQ-STEAM-341,2026-01-07 18:00:00+00:00,temperature_c,54.07,°C,2026-S1,réelle,
EQ-STEAM-352,2026-01-07 18:00:00+00:00,temperature_c,56.34,°C,2026-S1,réelle,
EQ-PUMP-001,2026-01-07 20:00:00+00:00,vibration_mm_s,2.76,mm/s,2026-S1,réelle,
EQ-CAB-134,2026-01-08 00:00:00+00:00,temperature_c,60.11,°C,2026-S1,réelle,
EQ-CHILL-001,2026-01-08 00:00:00+00:00,temperature_c,52.78,°C,2026-S1,réelle,
EQ-CHILL-115,2026-01-08 00:00:00+00:00,temperature_c,58.11,°C,2026-S1,réelle,
EQ-CHILL-168,2026-01-08 00:00:00+00:00,temperature_c,64.12,°C,2026-S1,réelle,
EQ-CHILL-188,2026-01-08 00:00:00+00:00,temperature_c,63.07,°C,2026-S1,réelle,
EQ-CHILL-248,2026-01-08 00:00:00+00:00,temperature_c,51.85,°C,2026-S1,réelle,
EQ-COMP-002,2026-01-08 00:00:00+00:00,temperature_c,64.15,°C,2026-S1,réelle,
EQ-COMP-113,2026-01-08 00:00:00+00:00,temperature_c,69.13,°C,2026-S1,réelle,
EQ-COMP-233,2026-01-08 00:00:00+00:00,temperature_c,65.0,°C,2026-S1,réelle,
EQ-FAN-002,2026-01-08 00:00:00+00:00,vibration_mm_s,3.03,mm/s,2026-S1,réelle,
EQ-FAN-003,2026-01-08 00:00:00+00:00,vibration_mm_s,2.52,mm/s,2026-S1,réelle,
EQ-FAN-204,2026-01-08 00:00:00+00:00,vibration_mm_s,2.39,mm/s,2026-S1,réelle,
EQ-FAN-284,2026-01-08 00:00:00+00:00,vibration_mm_s,2.23,mm/s,2026-S1,réelle,
EQ-FAN-304,2026-01-08 00:00:00+00:00,vibration_mm_s,2.37,mm/s,2026-S1,réelle,
EQ-MIX-159,2026-01-08 00:00:00+00:00,vibration_mm_s,2.18,mm/s,2026-S1,réelle,
EQ-MIX-259,2026-01-08 00:00:00+00:00,vibration_mm_s,2.65,mm/s,2026-S1,réelle,
EQ-MIX-379,2026-01-08 00:00:00+00:00,vibration_mm_s,2.73,mm/s,2026-S1,réelle,
EQ-OVEN-001,2026-01-08 00:00:00+00:00,temperature_c,55.56,°C,2026-S1,réelle,
EQ-OVEN-123,2026-01-08 00:00:00+00:00,temperature_c,56.42,°C,2026-S1,réelle,
EQ-OVEN-223,2026-01-08 00:00:00+00:00,temperature_c,56.74,°C,2026-S1,réelle,
EQ-OVEN-366,2026-01-08 00:00:00+00:00,temperature_c,53.08,°C,2026-S1,réelle,
